tweetid,userid,user_display_name,tweet_time,Traffic,Traffic_keywords,Weather (Regular),Weather (Regular)_keywords,Weather (Extreme),Weather (Extreme)_keywords,Crime,Crime_keywords,Events,Events_keywords,Entertainment,Entertainment_keywords,Politics,Politics_keywords,Economy,Economy_keywords,Business,Business_keywords,City Hall types stories,City Hall types stories_keywords,Lifestyle,Lifestyle_keywords,Health,Health_keywords,Education,Education_keywords,Sports,Sports_keywords,Courthouse types stories,Courthouse types stories_keywords,Obituaries,Obituaries_keywords,Terrorism,Terrorism_keywords,State House types stories,State House types stories_keywords,Religion,Religion_keywords,2nd Amendment,2nd Amendment_keywords,Travel,Travel_keywords,Leisure,Leisure_keywords,Russian Sphere,Russian Sphere_keywords,Science,Science_keywords,Technology,Technology_keywords,Race,Race_keywords,Immigration,Immigration_keywords,Police Brutality,Police Brutality_keywords,Stock Exchange,Stock Exchange_keywords,Abortion,Abortion_keywords
697357844769861632,2601235821,Pittsburgh Today,2016-02-10 09:54:00,0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,1.0,"('virus',)",1.0,"('test',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
698595168883122176,2495567768,San Francisco Daily,2016-02-13 19:50:00,0.0,(),0.0,(),0.0,(),,,,,,,1.0,"('political',)",,,,,,,,,,,,,,,,,,,,,,,2.0,"('church', 'pope')",,,,,,,,,,,,,,,,,,,,,,
698617298328776704,2601235821,Pittsburgh Today,2016-02-13 21:18:00,0.0,(),0.0,(),0.0,(),2.0,"('accuse', 'robbery')",0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
697235059238002688,2753211010,Phoenix Daily News,2016-02-10 01:46:00,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,1.0,"('sport',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
697294517783830528,2743327187,Washington Online,2016-02-10 05:42:00,0.0,(),0.0,(),,,,,,,1.0,"('business',)",,,1.0,"('business',)",1.0,"('business',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
697945000000000000,2601235821,Pittsburgh Today,2016-02-12 00:47:00,0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,1.0,"('minor',)",2.0,"('league', 'pitcher')",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
697229226383007744,2530830345,New Orleans Online,2016-02-10 01:22:00,0.0,(),0.0,(),0.0,(),0.0,(),,,,,2.0,"('politics', 'trump')",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
696517306474582016,3071479646,Baltimore Online,2016-02-08 02:14:00,0.0,(),0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
697985000000000000,2495567768,San Francisco Daily,2016-02-12 03:25:00,0.0,(),0.0,(),0.0,(),,,,,,,3.0,"('democrat', 'politics', 'vote')",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,"('immigration',)",,,,,,
697543578369654784,2530830345,New Orleans Online,2016-02-10 22:12:00,0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,1.0,"('death',)",,,,,,,,,1.0,"('shoot',)",,,1.0,"('parish',)",,,,,,,,,,,,,,,,,,,,,,
698668156357730304,2587474264,Minneapolis Online,2016-02-14 00:40:00,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,1.0,"('shoot',)",,,,,,,,,,,,,,,,,,,,,,,,,,
697900773825327104,2587843805,KansasCityDailyNews,2016-02-11 21:51:00,0.0,(),0.0,(),0.0,(),2.0,"('murder', 'prison')",0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
696849421871374336,3074563039,St. Louis Online,2016-02-09 00:13:00,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,1.0,"('sport',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
697125967706238976,2928870434,Newspeak Daily,2016-02-09 18:32:00,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,2.0,"('death', 'health')",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
697776950467624960,2494112058,San Jose Daily,2016-02-11 13:39:00,0.0,(),0.0,(),0.0,(),,,,,,,2.0,"('politics', 'trump')",,,1.0,"('retail',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
698318300212629504,2611151319,Seattle Post,2016-02-13 01:30:00,0.0,(),0.0,(),,,,,,,,,1.0,"('politics',)",1.0,"('tax',)",,,1.0,"('amendment',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
696746485245825024,2601235821,Pittsburgh Today,2016-02-08 17:24:00,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,1.0,"('health',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
696506536911212544,2587474264,Minneapolis Online,2016-02-08 01:31:00,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,1.0,"('shoot',)",,,,,,,,,,,,,,,,,,,,,,,,,,
698361469264498688,2601235821,Pittsburgh Today,2016-02-13 04:22:00,0.0,(),0.0,(),,,,,,,1.0,"('business',)",,,1.0,"('business',)",1.0,"('business',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
698269957419716608,3074563039,St. Louis Online,2016-02-12 22:18:00,0.0,(),,,,,,,,,,,1.0,"('politics',)",,,,,,,1.0,"('trail',)",,,,,1.0,"('golf',)",1.0,"('trail',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
697051953650495488,2753146444,Cleveland Online,2016-02-09 13:38:00,1.0,"('car',)",0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,2.0,"('mvp', 'sport')",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
696921283775356928,2611151319,Seattle Post,2016-02-09 04:59:00,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,1.0,"('science',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
697191505933369344,3899481526,Syria Today,2016-02-09 22:53:00,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,1.0,"('food',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
697791726526861312,3899481526,Syria Today,2016-02-11 14:38:00,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,"('libya',)",,,,,,,,,,,,,,
698127548077576192,2611151319,Seattle Post,2016-02-12 12:52:00,0.0,(),0.0,(),,,,,,,1.0,"('entertainment',)",,,,,,,,,1.0,"('entertainment',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,"('refugee',)",,,,,,
696762000000000000,2591847731,Boston Today,2016-02-08 18:25:00,0.0,(),0.0,(),0.0,(),0.0,(),,,,,2.0,"('politics', 'vote')",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
698935312832049152,2601235821,Pittsburgh Today,2016-02-14 18:22:00,1.0,"('car',)",0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
697636000000000000,2743327187,Washington Online,2016-02-11 04:20:00,0.0,(),0.0,(),0.0,(),0.0,(),,,,,1.0,"('politics',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
698182160247705600,2601235821,Pittsburgh Today,2016-02-12 16:29:00,0.0,(),0.0,(),0.0,(),,,,,,,,,,,1.0,"('bar',)",,,,,,,,,1.0,"('sport',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
697016636214120448,2630842499,San Diego Daily,2016-02-09 11:18:00,0.0,(),0.0,(),,,,,,,1.0,"('business',)",,,1.0,"('business',)",1.0,"('business',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
696686066217013248,3071479646,Baltimore Online,2016-02-08 13:24:00,0.0,(),0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
698049057822904320,2601235821,Pittsburgh Today,2016-02-12 07:40:00,0.0,(),0.0,(),0.0,(),,,,,,,1.0,"('politics',)",,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,"('airline',)",,,,,,,,,,,,,,,,,,
697609665266348032,2530830345,New Orleans Online,2016-02-11 02:34:00,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,2.0,"('coach', 'sport')",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
696965069071065088,2484642526,Warfare Worldwide,2016-02-09 07:53:00,0.0,(),0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
697488926089441280,3074563039,St. Louis Online,2016-02-10 18:34:00,1.0,"('race',)",0.0,(),0.0,(),0.0,(),,,,,2.0,"('gop', 'politics')",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
696802571835473920,2753338899,San Antonio Top News,2016-02-08 21:07:00,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,1.0,"('sport',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
697865396116848640,2591847731,Boston Today,2016-02-11 19:30:00,0.0,(),0.0,(),0.0,(),,,,,,,3.0,"('clinton', 'pac', 'politics')",,,,,,,,,,,,,1.0,"('pac',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
698012000000000000,2494112058,San Jose Daily,2016-02-12 05:14:00,0.0,(),0.0,(),,,,,,,,,,,,,,,,,1.0,"('beach',)",,,,,2.0,"('sport', 'star')",,,,,,,,,,,,,1.0,"('star',)",,,,,,,,,,,,,,,,,,
697118962694238208,2928870434,Newspeak Daily,2016-02-09 18:04:00,0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,1.0,"('health',)",1.0,"('learn',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
696741149856235520,2743327187,Washington Online,2016-02-08 17:03:00,1.0,"('passenger',)",0.0,(),0.0,(),,,,,,,,,,,,,,,,,1.0,"('health',)",,,,,,,,,,,,,,,,,1.0,"('passenger',)",,,,,,,,,,,,,,,,,,
697435197814341632,2743327187,Washington Online,2016-02-10 15:01:00,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,1.0,"('health',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
698636566076370944,2530830345,New Orleans Online,2016-02-13 22:35:00,0.0,(),0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
697473042864168960,2601235821,Pittsburgh Today,2016-02-10 17:31:00,0.0,(),1.0,"('weather',)",1.0,"('weather',)",0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
698370717042081792,2495567768,San Francisco Daily,2016-02-13 04:58:00,1.0,"('pedestrian',)",0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
696561386722209792,2611151319,Seattle Post,2016-02-08 05:09:00,0.0,(),1.0,"('density',)",0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
696794496323858432,2530830345,New Orleans Online,2016-02-08 20:35:00,0.0,(),0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
696721770120765440,2587843805,KansasCityDailyNews,2016-02-08 15:46:00,1.0,"('vehicle',)",0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
696872632424083456,2530830345,New Orleans Online,2016-02-09 01:45:00,0.0,(),0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
697921336782430208,2611151319,Seattle Post,2016-02-11 23:13:00,0.0,(),0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
696719922039279616,2484642526,Warfare Worldwide,2016-02-08 15:39:00,0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,"('militant',)",,,,,,,,,,,1.0,"('russian',)",,,,,,,,,,,,,,
698369883663265792,2495567768,San Francisco Daily,2016-02-13 04:55:00,0.0,(),0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
698408897858531328,3071479646,Baltimore Online,2016-02-13 07:30:00,0.0,(),0.0,(),,,,,1.0,"('olympics',)",,,,,,,,,,,,,1.0,"('health',)",,,1.0,"('olympics',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
698130470505041920,2753338899,San Antonio Top News,2016-02-12 13:04:00,0.0,(),0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
698695789070020608,3074563039,St. Louis Online,2016-02-14 02:30:00,0.0,(),0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
698185722142937088,2495567768,San Francisco Daily,2016-02-12 16:43:00,0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,1.0,"('school',)",,,,,,,1.0,"('shoot',)",,,,,,,,,,,,,,,,,,,,,,,,,,
698667257442926592,2601235821,Pittsburgh Today,2016-02-14 00:37:00,0.0,(),,,,,,,,,,,1.0,"('political',)",,,,,,,,,1.0,"('death',)",,,1.0,"('court',)",1.0,"('justice',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
697976582887985152,2530830345,New Orleans Online,2016-02-12 02:52:00,0.0,(),0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
696862842859880448,2753338899,San Antonio Top News,2016-02-09 01:07:00,0.0,(),0.0,(),,,,,2.0,"('art', 'oscar')",1.0,"('oscar',)",,,,,,,,,1.0,"('art',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
697463963433340928,2530830345,New Orleans Online,2016-02-10 16:55:00,0.0,(),0.0,(),0.0,(),0.0,(),,,1.0,"('celebrity',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
697511000000000000,2928870434,Newspeak Daily,2016-02-10 20:02:00,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,1.0,"('health',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
696928817340903424,2753146444,Cleveland Online,2016-02-09 05:29:00,0.0,(),0.0,(),0.0,(),0.0,(),,,,,2.0,"('politics', 'vote')",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
696779441419124736,2743327187,Washington Online,2016-02-08 19:35:00,0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,1.0,"('major',)",1.0,"('baseball',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
697584682121109504,2494112058,San Jose Daily,2016-02-11 00:55:00,0.0,(),0.0,(),0.0,(),1.0,"('accuse',)",0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
697784000000000000,3074563039,St. Louis Online,2016-02-11 14:08:00,0.0,(),0.0,(),0.0,(),,,,,,,,,1.0,"('tax',)",,,2.0,"('budget', 'report')",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
696698205606510592,3899481526,Syria Today,2016-02-08 14:12:00,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,1.0,"('close',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
698909216484921344,2495567768,San Francisco Daily,2016-02-14 16:38:00,0.0,(),0.0,(),0.0,(),0.0,(),,,,,1.0,"('obama',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
696880000000000000,2530830345,New Orleans Online,2016-02-09 02:15:00,0.0,(),0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
696772116356542464,2530830345,New Orleans Online,2016-02-08 19:06:00,0.0,(),0.0,(),,,2.0,"('fbi', 'gamble')",,,,,,,,,,,2.0,"('question', 'report')",,,1.0,"('drug',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
697465819438014464,2587843805,KansasCityDailyNews,2016-02-10 17:03:00,0.0,(),1.0,"('lightning',)",0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
698186327313879040,2753338899,San Antonio Top News,2016-02-12 16:46:00,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,2.0,"('health', 'virus')",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
698259836740370432,2587474264,Minneapolis Online,2016-02-12 21:38:00,0.0,(),2.0,"('ice', 'winter')",0.0,(),,,,,,,,,,,,,,,,,,,,,1.0,"('sport',)",,,,,,,,,,,,,,,,,,,,,,,,,1.0,"('ice',)",,,,,,
698294693470208000,2587843805,KansasCityDailyNews,2016-02-12 23:56:00,1.0,"('race',)",0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
698765000000000000,3074013672,Oakland Online,2016-02-14 07:06:00,0.0,(),0.0,(),0.0,(),,,,,,,2.0,"('candidate', 'politics')",,,,,,,,,1.0,"('death',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
698261534649094144,2601235821,Pittsburgh Today,2016-02-12 21:44:00,1.0,"('car',)",0.0,(),0.0,(),,,1.0,"('art',)",,,,,,,,,,,1.0,"('art',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
697031132521504768,3071479646,Baltimore Online,2016-02-09 12:15:00,0.0,(),0.0,(),,,1.0,"('bail',)",,,,,,,,,,,,,,,,,,,1.0,"('run',)",1.0,"('bail',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
697927435518521344,2587843805,KansasCityDailyNews,2016-02-11 23:37:00,0.0,(),0.0,(),0.0,(),1.0,"('warrant',)",,,,,,,,,,,,,,,,,,,1.0,"('veteran',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
696761000000000000,2753211010,Phoenix Daily News,2016-02-08 18:24:00,0.0,(),0.0,(),0.0,(),,,,,,,,,,,1.0,"('amazon',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,"('amazon',)",,,,,,,,,,
697524413407719424,2530830345,New Orleans Online,2016-02-10 20:55:00,0.0,(),0.0,(),,,,,,,,,,,,,,,1.0,"('report',)",,,1.0,"('surgery',)",,,1.0,"('sport',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
696695717776130048,2587843805,KansasCityDailyNews,2016-02-08 14:02:00,0.0,(),0.0,(),0.0,(),,,,,,,,,,,1.0,"('food',)",,,,,,,,,1.0,"('close',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
698440099504107520,2611151319,Seattle Post,2016-02-13 09:34:00,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,1.0,"('bacteria',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
697185861293572096,2587843805,KansasCityDailyNews,2016-02-09 22:30:00,0.0,(),0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
697612811212488704,2587474264,Minneapolis Online,2016-02-11 02:47:00,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,1.0,"('read',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
698276787818668032,2601235821,Pittsburgh Today,2016-02-12 22:45:00,0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,1.0,"('exercise',)",,,,,,,,,,,,,,,,,1.0,"('flight',)",,,,,,,,,,,,,,,,,,
698771339167997952,2494112058,San Jose Daily,2016-02-14 07:30:00,0.0,(),0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
697358463140261888,2601235821,Pittsburgh Today,2016-02-10 09:56:00,0.0,(),0.0,(),,,1.0,"('innocent',)",,,1.0,"('entertainment',)",,,,,,,,,1.0,"('entertainment',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
698530116251422720,3074563039,St. Louis Online,2016-02-13 15:32:00,0.0,(),0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
698710875771830272,3074563039,St. Louis Online,2016-02-14 03:30:00,0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,1.0,"('budget',)",,,,,1.0,"('school',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
697050873315270656,2601235821,Pittsburgh Today,2016-02-09 13:34:00,0.0,(),0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
698626586640121856,2530830345,New Orleans Online,2016-02-13 21:55:00,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,1.0,"('sport',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
697853320455565312,3074013672,Oakland Online,2016-02-11 18:42:00,0.0,(),0.0,(),,,,,,,1.0,"('business',)",,,1.0,"('business',)",1.0,"('business',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
698372332805451776,2495567768,San Francisco Daily,2016-02-13 05:05:00,0.0,(),1.0,"('earthquake',)",0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,"('smart',)",,,,,,,,,,
698306276766318592,2743327187,Washington Online,2016-02-13 00:42:00,0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,1.0,"('minor',)",1.0,"('hockey',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
697093576954523648,2611151319,Seattle Post,2016-02-09 16:23:00,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,1.0,"('sport',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
698219257239175168,3074013672,Oakland Online,2016-02-12 18:56:00,0.0,(),,,,,,,,,1.0,"('business',)",,,3.0,"('business', 'income', 'job')",1.0,"('business',)",1.0,"('report',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
697855000000000000,2753146444,Cleveland Online,2016-02-11 18:48:00,0.0,(),0.0,(),,,2.0,"('crime', 'prison')",,,,,,,,,1.0,"('sale',)",,,,,,,,,1.0,"('court',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
696657980738007040,3071479646,Baltimore Online,2016-02-08 11:33:00,0.0,(),0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
696755922501120000,3071479646,Baltimore Online,2016-02-08 18:02:00,0.0,(),0.0,(),0.0,(),0.0,(),,,,,2.0,"('politics', 'vote')",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
697297075659100160,3071479646,Baltimore Online,2016-02-10 05:52:00,0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,1.0,"('mayor',)",,,1.0,"('health',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
698470591821557760,3071479646,Baltimore Online,2016-02-13 11:35:00,0.0,(),0.0,(),0.0,(),0.0,(),,,,,1.0,"('politics',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
697738124764405760,3899481526,Syria Today,2016-02-11 11:05:00,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,1.0,"('general',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
698541541510348800,2611151319,Seattle Post,2016-02-13 16:17:00,1.0,"('car',)",0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
697808607203569664,3071479646,Baltimore Online,2016-02-11 15:45:00,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,1.0,"('shoot',)",,,,,,,,,,,,,,,,,,,,,,,,,,
698427203176902656,2587843805,KansasCityDailyNews,2016-02-13 08:43:00,0.0,(),0.0,(),0.0,(),1.0,"('murder',)",0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
697077878899417088,2530830345,New Orleans Online,2016-02-09 15:21:00,0.0,(),0.0,(),0.0,(),1.0,"('accuse',)",,,,,,,,,,,,,,,,,,,1.0,"('sport',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
696709313046249472,2630842499,San Diego Daily,2016-02-08 14:56:00,0.0,(),0.0,(),,,,,,,1.0,"('business',)",,,2.0,"('business', 'tax')",1.0,"('business',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
698093494628290560,2928870434,Newspeak Daily,2016-02-12 10:37:00,0.0,(),0.0,(),0.0,(),0.0,(),,,,,2.0,"('clinton', 'politics')",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
697061118653542400,2743327187,Washington Online,2016-02-09 14:14:00,0.0,(),0.0,(),0.0,(),0.0,(),,,,,1.0,"('politics',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
697534607239958528,2601235821,Pittsburgh Today,2016-02-10 21:36:00,0.0,(),0.0,(),0.0,(),,,,,1.0,"('entertainment',)",,,,,,,,,1.0,"('entertainment',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
696809224165167104,3071479646,Baltimore Online,2016-02-08 21:33:00,0.0,(),0.0,(),0.0,(),1.0,"('fbi',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,"('data',)",,,,,,,,,,,,
696801000000000000,2495567768,San Francisco Daily,2016-02-08 20:59:00,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,1.0,"('affidavit',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
